parcela_id,cultivo,lat,lon,fecha,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,lluvia_mm,humedad_rel_pct,viento_max_kmh,viento_medio_kmh,radiacion_solar_mjm2,et0_mm,fuente,humedad_suelo_m3m3,temp_suelo_c,kc_aplicado,etc_mm,deficit_hidrico_mm
valencia_citricos,citricos,39.079,-0.324,2005-06-10,24.5,17.2,20.2,0.1,0.1,70,18.3,8.7,23.01,4.46,historico_era5,,,0.7,3.12,3.02
valencia_citricos,citricos,39.079,-0.324,2005-06-11,26.4,17.0,21.7,0.0,0.0,64,18.1,8.3,28.92,5.69,historico_era5,,,0.7,3.98,3.98
valencia_citricos,citricos,39.079,-0.324,2005-06-12,25.3,18.2,21.7,0.5,0.5,75,15.9,7.9,24.76,4.68,historico_era5,,,0.7,3.28,2.78
valencia_citricos,citricos,39.079,-0.324,2005-06-13,26.3,18.9,22.0,2.0,2.0,78,12.3,7.2,21.25,4.14,historico_era5,,,0.7,2.9,0.9
valencia_citricos,citricos,39.079,-0.324,2005-06-14,28.3,18.6,23.0,0.0,0.0,55,20.4,11.2,29.08,6.49,historico_era5,,,0.7,4.54,4.54
valencia_citricos,citricos,39.079,-0.324,2005-06-15,26.8,18.4,22.5,0.0,0.0,67,14.1,8.2,28.74,5.61,historico_era5,,,0.7,3.93,3.93
valencia_citricos,citricos,39.079,-0.324,2005-06-16,27.0,18.1,23.1,0.0,0.0,69,12.5,8.0,28.47,5.63,historico_era5,,,0.7,3.94,3.94
valencia_citricos,citricos,39.079,-0.324,2005-06-17,28.2,19.7,23.7,0.0,0.0,65,16.6,7.0,27.47,5.59,historico_era5,,,0.7,3.91,3.91
valencia_citricos,citricos,39.079,-0.324,2005-06-18,29.0,18.1,23.9,0.0,0.0,62,16.1,7.6,29.38,6.1,historico_era5,,,0.7,4.27,4.27
valencia_citricos,citricos,39.079,-0.324,2005-06-19,30.8,18.8,25.1,0.0,0.0,55,16.1,9.2,29.26,6.63,historico_era5,,,0.7,4.64,4.64
valencia_citricos,citricos,39.079,-0.324,2005-06-20,31.8,19.6,26.0,0.0,0.0,50,16.8,9.1,29.45,6.92,historico_era5,,,0.7,4.84,4.84
valencia_citricos,citricos,39.079,-0.324,2005-06-21,31.3,20.1,25.9,0.0,0.0,52,18.5,7.6,28.77,6.42,historico_era5,,,0.7,4.49,4.49
valencia_citricos,citricos,39.079,-0.324,2005-06-22,31.1,20.8,26.0,0.0,0.0,57,18.4,7.8,28.46,6.3,historico_era5,,,0.7,4.41,4.41
valencia_citricos,citricos,39.079,-0.324,2005-06-23,33.5,20.7,27.2,0.0,0.0,57,12.8,7.3,27.45,6.22,historico_era5,,,0.7,4.35,4.35
valencia_citricos,citricos,39.079,-0.324,2005-06-24,30.0,22.0,25.8,0.0,0.0,63,17.0,7.2,27.76,5.92,historico_era5,,,0.7,4.14,4.14
valencia_citricos,citricos,39.079,-0.324,2005-06-25,28.6,19.9,24.4,0.0,0.0,75,18.0,8.5,28.16,5.58,historico_era5,,,0.7,3.91,3.91
valencia_citricos,citricos,39.079,-0.324,2005-06-26,29.3,21.5,24.8,0.1,0.1,77,17.8,9.1,25.81,5.26,historico_era5,,,0.7,3.68,3.58
valencia_citricos,citricos,39.079,-0.324,2005-06-27,29.6,21.7,25.1,0.0,0.0,78,15.8,8.0,26.23,5.34,historico_era5,,,0.7,3.74,3.74
valencia_citricos,citricos,39.079,-0.324,2005-06-28,30.4,21.0,25.8,0.0,0.0,69,15.8,8.6,27.49,5.85,historico_era5,,,0.7,4.1,4.1
valencia_citricos,citricos,39.079,-0.324,2005-06-29,34.3,21.4,27.9,0.0,0.0,54,11.0,6.6,28.73,6.53,historico_era5,,,0.7,4.57,4.57
valencia_citricos,citricos,39.079,-0.324,2005-06-30,28.7,21.8,25.4,0.0,0.0,67,16.0,10.9,26.83,5.67,historico_era5,,,0.7,3.97,3.97
valencia_citricos,citricos,39.079,-0.324,2005-07-01,27.8,21.7,24.8,0.0,0.0,72,15.1,10.5,26.65,5.44,historico_era5,,,0.7,3.81,3.81
valencia_citricos,citricos,39.079,-0.324,2005-07-02,29.5,21.2,25.1,0.0,0.0,70,17.6,9.8,27.76,5.88,historico_era5,,,0.7,4.12,4.12
valencia_citricos,citricos,39.079,-0.324,2005-07-03,32.3,19.4,26.1,0.0,0.0,60,18.6,10.6,29.28,6.82,historico_era5,,,0.7,4.77,4.77
valencia_citricos,citricos,39.079,-0.324,2005-07-04,27.8,21.0,24.5,0.0,0.0,72,20.0,8.4,22.12,4.54,historico_era5,,,0.7,3.18,3.18
valencia_citricos,citricos,39.079,-0.324,2005-07-05,27.3,22.0,24.3,1.9,1.9,69,19.5,12.5,23.57,5.16,historico_era5,,,0.7,3.61,1.71
valencia_citricos,citricos,39.079,-0.324,2005-07-06,28.9,20.3,24.7,0.0,0.0,65,18.4,9.3,26.22,5.7,historico_era5,,,0.7,3.99,3.99
valencia_citricos,citricos,39.079,-0.324,2005-07-07,25.9,20.6,23.6,0.0,0.0,70,20.8,9.8,22.72,4.59,historico_era5,,,0.7,3.21,3.21
valencia_citricos,citricos,39.079,-0.324,2005-07-08,25.2,21.2,23.0,0.5,0.5,69,16.6,11.4,23.07,4.77,historico_era5,,,0.7,3.34,2.84
valencia_citricos,citricos,39.079,-0.324,2005-07-09,26.1,20.3,23.1,0.0,0.0,69,20.2,8.8,23.12,4.63,historico_era5,,,0.7,3.24,3.24
valencia_citricos,citricos,39.079,-0.324,2005-07-10,23.9,20.5,22.3,2.4,2.4,70,16.6,8.9,14.1,3.14,historico_era5,,,0.7,2.2,0.0
valencia_citricos,citricos,39.079,-0.324,2005-07-11,28.7,19.5,23.9,0.0,0.0,65,16.1,8.3,28.68,6.01,historico_era5,,,0.7,4.21,4.21
valencia_citricos,citricos,39.079,-0.324,2005-07-12,32.4,18.9,25.5,0.0,0.0,54,20.4,10.9,29.48,7.1,historico_era5,,,0.7,4.97,4.97
valencia_citricos,citricos,39.079,-0.324,2005-07-13,29.3,19.0,24.3,0.0,0.0,64,15.5,8.1,27.93,5.8,historico_era5,,,0.7,4.06,4.06
valencia_citricos,citricos,39.079,-0.324,2005-07-14,29.9,20.5,25.0,0.0,0.0,69,18.2,8.2,28.05,5.89,historico_era5,,,0.7,4.12,4.12
valencia_citricos,citricos,39.079,-0.324,2005-07-15,30.4,20.1,25.4,0.0,0.0,66,14.9,6.9,28.17,5.96,historico_era5,,,0.7,4.17,4.17
valencia_citricos,citricos,39.079,-0.324,2005-07-16,31.9,21.1,26.5,0.0,0.0,66,14.8,7.7,27.93,6.05,historico_era5,,,0.7,4.23,4.23
valencia_citricos,citricos,39.079,-0.324,2005-07-17,31.5,22.8,26.9,0.0,0.0,67,13.7,7.7,27.85,6.0,historico_era5,,,0.7,4.2,4.2
valencia_citricos,citricos,39.079,-0.324,2005-07-18,32.1,23.8,27.3,0.0,0.0,52,17.0,9.7,27.42,6.67,historico_era5,,,0.7,4.67,4.67
valencia_citricos,citricos,39.079,-0.324,2005-07-19,28.3,21.1,24.7,0.0,0.0,63,16.1,8.6,28.28,5.88,historico_era5,,,0.7,4.12,4.12
valencia_citricos,citricos,39.079,-0.324,2005-07-20,29.8,19.1,24.7,0.0,0.0,64,17.4,8.3,28.25,6.12,historico_era5,,,0.7,4.28,4.28
valencia_citricos,citricos,39.079,-0.324,2005-07-21,30.2,19.5,25.1,0.0,0.0,64,16.9,8.5,28.48,6.13,historico_era5,,,0.7,4.29,4.29
valencia_citricos,citricos,39.079,-0.324,2005-07-22,28.9,20.7,25.0,0.0,0.0,69,17.2,8.5,26.91,5.52,historico_era5,,,0.7,3.86,3.86
valencia_citricos,citricos,39.079,-0.324,2005-07-23,30.3,21.2,25.7,0.0,0.0,72,17.2,7.6,26.87,5.69,historico_era5,,,0.7,3.98,3.98
valencia_citricos,citricos,39.079,-0.324,2005-07-24,32.8,21.1,26.9,0.0,0.0,67,17.5,8.0,27.83,6.21,historico_era5,,,0.7,4.35,4.35
valencia_citricos,citricos,39.079,-0.324,2005-07-25,30.8,22.1,26.1,0.0,0.0,72,18.2,10.1,25.77,5.47,historico_era5,,,0.7,3.83,3.83
valencia_citricos,citricos,39.079,-0.324,2005-07-26,29.7,22.1,25.9,0.0,0.0,73,17.0,8.5,26.59,5.48,historico_era5,,,0.7,3.84,3.84
valencia_citricos,citricos,39.079,-0.324,2005-07-27,31.0,22.6,26.5,0.0,0.0,72,16.5,6.9,26.38,5.7,historico_era5,,,0.7,3.99,3.99
valencia_citricos,citricos,39.079,-0.324,2005-07-28,30.1,21.8,26.0,0.0,0.0,70,14.9,8.0,26.59,5.48,historico_era5,,,0.7,3.84,3.84
valencia_citricos,citricos,39.079,-0.324,2005-07-29,32.9,22.8,27.6,0.0,0.0,57,15.4,8.8,24.08,5.98,historico_era5,,,0.7,4.19,4.19
valencia_citricos,citricos,39.079,-0.324,2005-07-30,28.1,22.6,25.7,0.0,0.0,64,18.7,14.0,25.51,5.78,historico_era5,,,0.7,4.05,4.05
valencia_citricos,citricos,39.079,-0.324,2005-07-31,25.3,22.2,23.8,6.7,6.7,77,15.6,10.6,16.17,3.38,historico_era5,,,0.7,2.37,0.0
valencia_citricos,citricos,39.079,-0.324,2005-08-01,26.4,21.5,23.8,0.6,0.6,74,16.0,8.8,22.4,4.52,historico_era5,,,0.7,3.16,2.56
valencia_citricos,citricos,39.079,-0.324,2005-08-02,22.1,19.4,20.6,12.3,12.3,81,17.4,11.1,12.7,2.56,historico_era5,,,0.7,1.79,0.0
valencia_citricos,citricos,39.079,-0.324,2005-08-03,24.7,17.6,21.4,0.0,0.0,67,14.3,8.0,27.81,5.23,historico_era5,,,0.7,3.66,3.66
valencia_citricos,citricos,39.079,-0.324,2005-08-04,27.0,17.2,22.5,0.0,0.0,64,11.6,6.0,27.59,5.41,historico_era5,,,0.7,3.79,3.79
valencia_citricos,citricos,39.079,-0.324,2005-08-05,28.8,17.8,23.7,0.0,0.0,65,12.3,7.2,27.63,5.68,historico_era5,,,0.7,3.98,3.98
valencia_citricos,citricos,39.079,-0.324,2005-08-06,29.5,19.2,24.6,0.0,0.0,63,14.1,7.9,27.22,5.75,historico_era5,,,0.7,4.02,4.02
valencia_citricos,citricos,39.079,-0.324,2005-08-07,29.5,19.5,24.8,0.0,0.0,64,17.2,8.8,27.17,5.79,historico_era5,,,0.7,4.05,4.05
valencia_citricos,citricos,39.079,-0.324,2005-08-08,28.9,19.7,24.4,0.0,0.0,76,18.0,8.9,25.22,5.09,historico_era5,,,0.7,3.56,3.56
valencia_citricos,citricos,39.079,-0.324,2005-08-09,28.8,21.5,24.6,0.0,0.0,77,15.8,8.3,20.96,4.33,historico_era5,,,0.7,3.03,3.03
valencia_citricos,citricos,39.079,-0.324,2005-08-10,32.4,21.5,26.3,0.8,0.8,69,12.5,6.8,23.24,5.17,historico_era5,,,0.7,3.62,2.82
valencia_citricos,citricos,39.079,-0.324,2005-08-11,29.8,22.3,25.7,0.1,0.1,52,19.3,11.2,24.36,5.98,historico_era5,,,0.7,4.19,4.09
valencia_citricos,citricos,39.079,-0.324,2005-08-12,28.0,21.4,24.4,0.0,0.0,66,15.5,8.4,24.38,5.15,historico_era5,,,0.7,3.6,3.6
valencia_citricos,citricos,39.079,-0.324,2005-08-13,30.4,19.7,25.3,0.0,0.0,61,15.3,8.8,26.12,5.94,historico_era5,,,0.7,4.16,4.16
valencia_citricos,citricos,39.079,-0.324,2005-08-14,31.1,18.4,25.1,0.0,0.0,52,15.7,9.1,26.62,6.19,historico_era5,,,0.7,4.33,4.33
valencia_citricos,citricos,39.079,-0.324,2005-08-15,28.9,19.6,24.2,0.0,0.0,67,17.7,8.8,25.52,5.29,historico_era5,,,0.7,3.7,3.7
valencia_citricos,citricos,39.079,-0.324,2005-08-16,29.0,20.2,24.5,0.0,0.0,70,18.4,8.1,24.18,5.1,historico_era5,,,0.7,3.57,3.57
valencia_citricos,citricos,39.079,-0.324,2005-08-17,28.4,19.7,24.2,0.0,0.0,72,17.3,7.9,23.2,4.76,historico_era5,,,0.7,3.33,3.33
valencia_citricos,citricos,39.079,-0.324,2005-08-18,28.4,21.4,24.4,0.2,0.2,78,20.5,9.4,22.95,4.61,historico_era5,,,0.7,3.23,3.03
valencia_citricos,citricos,39.079,-0.324,2005-08-19,27.2,21.6,24.1,0.0,0.0,75,21.5,9.9,18.63,3.99,historico_era5,,,0.7,2.79,2.79
valencia_citricos,citricos,39.079,-0.324,2005-08-20,25.8,20.9,23.4,0.0,0.0,58,20.3,10.5,20.08,4.65,historico_era5,,,0.7,3.26,3.26
valencia_citricos,citricos,39.079,-0.324,2005-08-21,25.6,17.2,22.0,0.0,0.0,41,15.0,10.4,26.13,5.96,historico_era5,,,0.7,4.17,4.17
valencia_citricos,citricos,39.079,-0.324,2005-08-22,28.0,16.9,22.6,0.0,0.0,44,17.3,10.6,25.68,6.06,historico_era5,,,0.7,4.24,4.24
valencia_citricos,citricos,39.079,-0.324,2005-08-23,27.2,18.1,22.8,0.0,0.0,54,13.4,9.0,25.24,5.42,historico_era5,,,0.7,3.79,3.79
valencia_citricos,citricos,39.079,-0.324,2005-08-24,26.7,18.2,23.0,0.0,0.0,68,19.4,9.3,23.68,4.74,historico_era5,,,0.7,3.32,3.32
valencia_citricos,citricos,39.079,-0.324,2005-08-25,30.0,18.7,24.3,0.0,0.0,68,15.7,6.6,23.87,5.04,historico_era5,,,0.7,3.53,3.53
valencia_citricos,citricos,39.079,-0.324,2005-08-26,28.5,21.1,24.1,0.0,0.0,73,17.2,9.6,22.51,4.61,historico_era5,,,0.7,3.23,3.23
valencia_citricos,citricos,39.079,-0.324,2005-08-27,28.0,20.7,23.9,0.0,0.0,74,18.0,8.3,20.82,4.24,historico_era5,,,0.7,2.97,2.97
valencia_citricos,citricos,39.079,-0.324,2005-08-28,26.5,22.2,23.9,0.8,0.8,79,18.4,11.3,18.4,3.71,historico_era5,,,0.7,2.6,1.8
valencia_citricos,citricos,39.079,-0.324,2005-08-29,24.6,21.7,23.0,1.0,1.0,81,16.6,8.2,9.95,2.27,historico_era5,,,0.7,1.59,0.59
valencia_citricos,citricos,39.079,-0.324,2005-08-30,26.5,21.2,23.3,0.6,0.6,75,18.7,8.9,22.09,4.31,historico_era5,,,0.7,3.02,2.42
valencia_citricos,citricos,39.079,-0.324,2005-08-31,27.5,19.0,23.2,0.0,0.0,73,16.8,7.7,22.09,4.54,historico_era5,,,0.7,3.18,3.18
valencia_citricos,citricos,39.079,-0.324,2005-09-01,27.7,18.9,23.2,0.0,0.0,75,18.4,9.0,21.8,4.38,historico_era5,,,0.7,3.07,3.07
valencia_citricos,citricos,39.079,-0.324,2005-09-02,26.9,20.7,23.4,0.0,0.0,74,15.9,8.8,21.61,4.37,historico_era5,,,0.7,3.06,3.06
valencia_citricos,citricos,39.079,-0.324,2005-09-03,28.7,19.3,23.8,0.0,0.0,70,14.6,7.3,23.05,4.75,historico_era5,,,0.7,3.32,3.32
valencia_citricos,citricos,39.079,-0.324,2005-09-04,32.7,18.8,25.6,0.0,0.0,63,16.6,7.6,22.97,5.37,historico_era5,,,0.7,3.76,3.76
valencia_citricos,citricos,39.079,-0.324,2005-09-05,28.9,20.8,24.6,0.0,0.0,63,19.9,10.7,22.77,5.03,historico_era5,,,0.7,3.52,3.52
valencia_citricos,citricos,39.079,-0.324,2005-09-06,28.4,20.0,24.2,0.5,0.5,60,10.6,7.1,19.22,4.24,historico_era5,,,0.7,2.97,2.47
valencia_citricos,citricos,39.079,-0.324,2005-09-07,23.5,18.7,20.6,5.6,5.6,61,15.2,8.8,10.41,2.94,historico_era5,,,0.7,2.06,0.0
valencia_citricos,citricos,39.079,-0.324,2005-09-08,25.5,16.2,20.7,0.0,0.0,58,18.1,10.9,17.81,4.2,historico_era5,,,0.7,2.94,2.94
valencia_citricos,citricos,39.079,-0.324,2005-09-09,29.0,16.7,22.7,0.0,0.0,53,13.9,9.0,22.31,5.11,historico_era5,,,0.7,3.58,3.58
valencia_citricos,citricos,39.079,-0.324,2005-09-10,28.7,20.1,24.0,0.0,0.0,49,17.7,12.3,21.3,5.51,historico_era5,,,0.7,3.86,3.86
valencia_citricos,citricos,39.079,-0.324,2005-09-11,27.3,17.2,22.4,0.0,0.0,35,15.2,10.4,22.49,5.76,historico_era5,,,0.7,4.03,4.03
valencia_citricos,citricos,39.079,-0.324,2005-09-12,24.7,16.5,20.9,0.0,0.0,56,17.7,10.6,20.9,4.58,historico_era5,,,0.7,3.21,3.21
valencia_citricos,citricos,39.079,-0.324,2005-09-13,22.4,16.3,19.8,0.7,0.7,69,15.5,9.9,15.79,3.18,historico_era5,,,0.7,2.23,1.53
valencia_citricos,citricos,39.079,-0.324,2005-09-14,24.5,15.3,20.1,0.0,0.0,67,14.2,7.7,20.88,4.02,historico_era5,,,0.7,2.81,2.81
valencia_citricos,citricos,39.079,-0.324,2005-09-15,27.3,14.9,21.4,0.0,0.0,60,11.5,7.1,21.92,4.62,historico_era5,,,0.7,3.23,3.23
valencia_citricos,citricos,39.079,-0.324,2005-09-16,33.0,17.7,25.1,0.1,0.1,46,20.7,9.7,20.69,5.62,historico_era5,,,0.7,3.93,3.83
valencia_citricos,citricos,39.079,-0.324,2005-09-17,26.4,17.9,22.4,2.3,2.3,55,20.2,10.0,16.75,4.13,historico_era5,,,0.7,2.89,0.59
valencia_citricos,citricos,39.079,-0.324,2005-09-18,20.4,12.6,16.8,23.5,23.5,62,12.5,9.3,21.15,3.87,historico_era5,,,0.7,2.71,0.0
valencia_citricos,citricos,39.079,-0.324,2005-09-19,21.2,12.3,16.7,0.0,0.0,59,14.0,8.9,21.47,3.94,historico_era5,,,0.7,2.76,2.76
valencia_citricos,citricos,39.079,-0.324,2005-09-20,22.0,12.1,17.5,0.0,0.0,69,14.2,7.9,21.19,3.73,historico_era5,,,0.7,2.61,2.61
valencia_citricos,citricos,39.079,-0.324,2005-09-21,22.9,12.7,18.0,0.0,0.0,73,13.5,7.7,20.7,3.71,historico_era5,,,0.7,2.6,2.6
valencia_citricos,citricos,39.079,-0.324,2005-09-22,24.3,13.1,19.0,0.0,0.0,77,13.5,6.6,20.19,3.62,historico_era5,,,0.7,2.53,2.53
valencia_citricos,citricos,39.079,-0.324,2005-09-23,24.2,15.0,19.5,0.0,0.0,79,15.5,7.2,13.89,2.8,historico_era5,,,0.7,1.96,1.96
valencia_citricos,citricos,39.079,-0.324,2005-09-24,23.8,16.4,20.1,0.4,0.4,81,11.2,6.9,16.66,3.02,historico_era5,,,0.7,2.11,1.71
valencia_citricos,citricos,39.079,-0.324,2005-09-25,27.2,15.5,21.1,1.1,1.1,72,11.2,7.0,18.26,3.65,historico_era5,,,0.7,2.55,1.45
valencia_citricos,citricos,39.079,-0.324,2005-09-26,19.5,16.2,17.6,9.0,9.0,84,22.1,10.8,10.64,1.82,historico_era5,,,0.7,1.27,0.0
valencia_citricos,citricos,39.079,-0.324,2005-09-27,21.0,16.2,18.4,3.8,3.8,84,12.2,7.9,12.92,2.27,historico_era5,,,0.7,1.59,0.0
valencia_citricos,citricos,39.079,-0.324,2005-09-28,21.6,15.7,18.6,0.5,0.5,81,10.3,6.2,14.26,2.57,historico_era5,,,0.7,1.8,1.3
valencia_citricos,citricos,39.079,-0.324,2005-09-29,23.6,14.1,18.9,0.0,0.0,76,10.6,6.7,18.3,3.33,historico_era5,,,0.7,2.33,2.33
valencia_citricos,citricos,39.079,-0.324,2005-09-30,23.4,14.6,19.2,0.0,0.0,74,8.6,6.5,18.14,3.26,historico_era5,,,0.7,2.28,2.28
valencia_citricos,citricos,39.079,-0.324,2005-10-01,25.2,14.8,19.9,0.0,0.0,71,13.2,7.0,18.54,3.57,historico_era5,,,0.7,2.5,2.5
valencia_citricos,citricos,39.079,-0.324,2005-10-02,21.5,15.8,18.5,0.4,0.4,72,20.3,9.4,14.1,2.72,historico_era5,,,0.7,1.9,1.5
valencia_citricos,citricos,39.079,-0.324,2005-10-03,20.1,13.1,16.7,0.0,0.0,66,17.1,8.1,12.55,2.55,historico_era5,,,0.7,1.78,1.78
valencia_citricos,citricos,39.079,-0.324,2005-10-04,21.9,10.9,16.4,0.0,0.0,66,18.8,8.5,18.69,3.46,historico_era5,,,0.7,2.42,2.42
valencia_citricos,citricos,39.079,-0.324,2005-10-05,21.9,12.3,17.0,0.0,0.0,73,18.6,7.6,17.48,3.12,historico_era5,,,0.7,2.18,2.18
valencia_citricos,citricos,39.079,-0.324,2005-10-06,19.6,13.1,16.6,1.7,1.7,80,17.2,8.8,12.9,2.22,historico_era5,,,0.7,1.55,0.0
valencia_citricos,citricos,39.079,-0.324,2005-10-07,20.2,15.0,17.3,1.9,1.9,80,14.3,6.5,14.17,2.54,historico_era5,,,0.7,1.78,0.0
valencia_citricos,citricos,39.079,-0.324,2005-10-08,22.1,12.5,17.5,0.0,0.0,73,14.4,6.7,16.21,3.04,historico_era5,,,0.7,2.13,2.13
valencia_citricos,citricos,39.079,-0.324,2005-10-09,22.6,13.4,17.9,0.0,0.0,76,15.3,7.6,17.25,3.12,historico_era5,,,0.7,2.18,2.18
valencia_citricos,citricos,39.079,-0.324,2005-10-10,22.2,14.3,18.3,0.4,0.4,75,17.5,7.2,16.04,2.96,historico_era5,,,0.7,2.07,1.67
valencia_citricos,citricos,39.079,-0.324,2005-10-11,22.1,14.3,18.3,0.5,0.5,81,14.2,6.6,12.56,2.29,historico_era5,,,0.7,1.6,1.1
valencia_citricos,citricos,39.079,-0.324,2005-10-12,22.1,16.1,19.0,0.4,0.4,79,9.4,5.7,10.58,1.98,historico_era5,,,0.7,1.39,0.99
valencia_citricos,citricos,39.079,-0.324,2005-10-13,22.0,15.3,18.5,3.0,3.0,67,18.0,9.0,13.78,2.86,historico_era5,,,0.7,2.0,0.0
valencia_citricos,citricos,39.079,-0.324,2005-10-14,19.4,11.0,15.2,0.8,0.8,68,10.8,6.9,13.34,2.42,historico_era5,,,0.7,1.69,0.89
valencia_citricos,citricos,39.079,-0.324,2005-10-15,18.8,12.1,15.3,0.6,0.6,80,15.0,6.7,12.59,2.09,historico_era5,,,0.7,1.46,0.86
valencia_citricos,citricos,39.079,-0.324,2005-10-16,20.0,12.1,16.2,0.1,0.1,75,19.1,9.3,9.31,1.89,historico_era5,,,0.7,1.32,1.22
valencia_citricos,citricos,39.079,-0.324,2005-10-17,20.4,13.6,16.7,0.0,0.0,76,14.0,9.4,10.56,2.1,historico_era5,,,0.7,1.47,1.47
valencia_citricos,citricos,39.079,-0.324,2005-10-18,20.6,15.2,17.6,1.5,1.5,77,12.4,6.8,7.35,1.49,historico_era5,,,0.7,1.04,0.0
valencia_citricos,citricos,39.079,-0.324,2005-10-19,22.2,14.3,17.8,0.0,0.0,76,14.1,7.5,14.79,2.64,historico_era5,,,0.7,1.85,1.85
valencia_citricos,citricos,39.079,-0.324,2005-10-20,22.4,11.9,17.0,0.0,0.0,72,10.6,6.9,15.33,2.73,historico_era5,,,0.7,1.91,1.91
valencia_citricos,citricos,39.079,-0.324,2005-10-21,24.4,14.0,18.7,0.0,0.0,61,18.4,11.7,14.5,3.43,historico_era5,,,0.7,2.4,2.4
valencia_citricos,citricos,39.079,-0.324,2005-10-22,25.0,14.8,19.4,0.0,0.0,54,13.0,9.3,13.61,3.26,historico_era5,,,0.7,2.28,2.28
valencia_citricos,citricos,39.079,-0.324,2005-10-23,21.2,15.8,17.9,0.0,0.0,62,17.7,9.7,10.85,2.55,historico_era5,,,0.7,1.78,1.78
valencia_citricos,citricos,39.079,-0.324,2005-10-24,19.7,12.7,16.1,0.7,0.7,70,15.0,8.7,12.09,2.29,historico_era5,,,0.7,1.6,0.9
valencia_citricos,citricos,39.079,-0.324,2005-10-25,19.9,10.8,15.5,0.0,0.0,77,13.1,7.3,12.36,2.18,historico_era5,,,0.7,1.53,1.53
valencia_citricos,citricos,39.079,-0.324,2005-10-26,19.9,13.3,16.5,0.0,0.0,80,15.6,6.4,10.07,1.92,historico_era5,,,0.7,1.34,1.34
valencia_citricos,citricos,39.079,-0.324,2005-10-27,21.2,16.0,18.1,0.6,0.6,85,15.0,8.6,8.94,1.67,historico_era5,,,0.7,1.17,0.57
valencia_citricos,citricos,39.079,-0.324,2005-10-28,22.2,16.0,18.5,0.1,0.1,85,12.3,6.7,9.37,1.76,historico_era5,,,0.7,1.23,1.13
valencia_citricos,citricos,39.079,-0.324,2005-10-29,23.2,16.2,18.9,0.2,0.2,84,14.9,6.6,12.0,2.11,historico_era5,,,0.7,1.48,1.28
valencia_citricos,citricos,39.079,-0.324,2005-10-30,22.3,15.8,18.4,0.0,0.0,86,12.4,6.3,10.68,1.9,historico_era5,,,0.7,1.33,1.33
valencia_citricos,citricos,39.079,-0.324,2005-10-31,23.1,15.8,18.8,1.3,1.3,70,14.2,7.0,9.81,2.17,historico_era5,,,0.7,1.52,0.22
valencia_citricos,citricos,39.079,-0.324,2005-11-01,21.4,13.4,17.1,0.0,0.0,53,19.2,11.5,10.98,2.93,historico_era5,,,0.7,2.05,2.05
valencia_citricos,citricos,39.079,-0.324,2005-11-02,23.0,11.2,16.4,0.0,0.0,60,10.5,7.3,13.34,2.64,historico_era5,,,0.7,1.85,1.85
valencia_citricos,citricos,39.079,-0.324,2005-11-03,22.4,11.8,16.8,0.0,0.0,62,12.4,8.7,12.51,2.58,historico_era5,,,0.7,1.81,1.81
valencia_citricos,citricos,39.079,-0.324,2005-11-04,20.7,12.8,16.3,0.4,0.4,63,21.0,12.0,6.6,2.14,historico_era5,,,0.7,1.5,1.1
valencia_citricos,citricos,39.079,-0.324,2005-11-05,16.8,10.1,13.7,0.0,0.0,58,18.5,10.7,13.2,2.54,historico_era5,,,0.7,1.78,1.78
valencia_citricos,citricos,39.079,-0.324,2005-11-06,18.0,8.0,12.8,0.0,0.0,57,10.9,7.8,13.26,2.4,historico_era5,,,0.7,1.68,1.68
valencia_citricos,citricos,39.079,-0.324,2005-11-07,19.3,7.7,13.5,0.0,0.0,61,11.8,8.4,13.12,2.4,historico_era5,,,0.7,1.68,1.68
valencia_citricos,citricos,39.079,-0.324,2005-11-08,19.6,7.9,13.4,0.0,0.0,74,14.3,7.3,12.44,2.14,historico_era5,,,0.7,1.5,1.5
valencia_citricos,citricos,39.079,-0.324,2005-11-09,18.7,11.3,14.4,0.2,0.2,50,28.5,19.0,11.92,3.71,historico_era5,,,0.7,2.6,2.4
valencia_citricos,citricos,39.079,-0.324,2005-11-10,13.2,7.8,10.7,18.8,18.8,73,20.2,15.0,3.2,1.25,historico_era5,,,0.7,0.88,0.0
valencia_citricos,citricos,39.079,-0.324,2005-11-11,13.2,10.6,11.7,27.7,27.7,89,13.7,7.8,6.55,0.94,historico_era5,,,0.7,0.66,0.0
valencia_citricos,citricos,39.079,-0.324,2005-11-12,13.1,8.2,10.9,1.9,1.9,90,9.7,5.3,3.1,0.59,historico_era5,,,0.7,0.41,0.0
valencia_citricos,citricos,39.079,-0.324,2005-11-13,13.8,9.8,11.5,3.8,3.8,89,8.9,5.5,5.12,0.81,historico_era5,,,0.7,0.57,0.0
valencia_citricos,citricos,39.079,-0.324,2005-11-14,12.4,9.3,10.7,9.7,9.7,88,14.1,7.8,4.36,0.76,historico_era5,,,0.7,0.53,0.0
valencia_citricos,citricos,39.079,-0.324,2005-11-15,15.4,6.6,10.8,1.0,1.0,76,10.4,6.3,10.26,1.49,historico_era5,,,0.7,1.04,0.04
valencia_citricos,citricos,39.079,-0.324,2005-11-16,15.9,7.9,11.3,0.0,0.0,64,19.8,15.7,10.04,2.25,historico_era5,,,0.7,1.58,1.58
